date,surge,heave,pitch,Elevation_2,Elevation_3,Elevation_4,Elevation_5,Elevation_6,Elevation_7,Elevation_8,Elevation_9,Elevation_10
6.7,0.046151603,-0.0021660773,-1.3357254,0.803894,0.782777,0.767826,0.7633,0.767825,0.814899,0.809456,0.80108,0.79681
6.75003,0.046390172,-0.0053386789,-1.4294603,0.808942,0.787582,0.770594,0.763638,0.766209,0.814476,0.810494,0.802039,0.797315
6.80006,0.04602808,-0.0086506254,-1.4981416,0.813606,0.79264,0.773882,0.764485,0.765008,0.813731,0.811424,0.803047,0.797817
6.85,0.045051918,-0.012033788,-1.5404737,0.817685,0.797832,0.777693,0.765976,0.764296,0.812695,0.812221,0.804096,0.798328
6.90003,0.043456539,-0.015437431,-1.5562827,0.821052,0.803038,0.781997,0.768039,0.764062,0.811356,0.812848,0.80517,0.798853
6.95006,0.041247987,-0.018794982,-1.5454468,0.823652,0.808094,0.786694,0.770648,0.76435,0.809704,0.813297,0.806254,0.799412
7.0,0.03844783,-0.022034746,-1.5065893,0.825322,0.812815,0.791667,0.773824,0.76522,0.807749,0.813572,0.807327,0.800009
7.05003,0.035073619,-0.025107383,-1.4378272,0.825966,0.81706,0.796828,0.777571,0.76662,0.805511,0.81364,0.808366,0.800675
7.10001,0.031171711,-0.027941085,-1.3375616,0.825693,0.820725,0.802037,0.781737,0.768544,0.80303,0.813451,0.809345,0.801407
7.15006,0.026783441,-0.030485224,-1.2057445,0.824589,0.823648,0.807156,0.78628,0.771007,0.800359,0.812973,0.810244,0.802216
7.20004,0.021982074,-0.032677432,-1.0440411,0.82271,0.825633,0.812013,0.791127,0.774066,0.797538,0.812194,0.811027,0.803096
7.25002,0.016833599,-0.034472423,-0.85490464,0.820161,0.826675,0.816493,0.796194,0.777626,0.79461,0.811114,0.811685,0.804038
7.30005,0.011412445,-0.035831434,-0.6413736,0.817128,0.826836,0.820443,0.80137,0.781659,0.79162,0.809767,0.812205,0.805029
7.35002,0.0058184646,-0.036708673,-0.4072336,0.813845,0.826026,0.823653,0.806503,0.786079,0.788621,0.808155,0.812573,0.806046
7.4,0.00013550953,-0.037079567,-0.15623847,0.810531,0.824368,0.826,0.81144,0.790834,0.785655,0.806284,0.812752,0.807069
7.45003,-0.0055400855,-0.036915796,0.10723866,0.807339,0.822095,0.827436,0.815992,0.795841,0.782765,0.804176,0.812709,0.808085
7.50006,-0.011102432,-0.036206298,0.37865822,0.804409,0.819286,0.82792,0.819993,0.800975,0.779987,0.801863,0.812403,0.809051
7.55006,-0.016442741,-0.034942971,0.652733,0.801868,0.816072,0.827454,0.823381,0.806106,0.777367,0.799381,0.811817,0.809924
7.60006,-0.021459308,-0.033128489,0.92481051,0.799817,0.812658,0.826113,0.826,0.811091,0.774931,0.796758,0.81096,0.810675
7.65004,-0.026049762,-0.030775334,1.1898319,0.798325,0.809246,0.824026,0.827725,0.815774,0.77277,0.794033,0.809833,0.811265
7.70003,-0.030120743,-0.027905872,1.4428103,0.797433,0.806016,0.82134,0.82853,0.819969,0.770935,0.791255,0.808457,0.811675
7.75001,-0.0335783,-0.024552877,1.6765414,0.79714,0.803098,0.818191,0.828435,0.823523,0.76941,0.788461,0.806848,0.811918
7.80001,-0.036336423,-0.020764977,1.8833434,0.797428,0.800599,0.814772,0.827356,0.826323,0.768202,0.785696,0.805016,0.811984
7.85001,-0.038316754,-0.01660199,2.0576998,0.798226,0.798593,0.811261,0.825417,0.828294,0.767393,0.783003,0.80298,0.811862
7.90004,-0.039457314,-0.012133626,2.1939372,0.799454,0.797138,0.807833,0.822858,0.829289,0.76707,0.780427,0.800765,0.811524
7.95005,-0.03971657,-0.0074463551,2.2879785,0.800979,0.796268,0.804635,0.819809,0.829308,0.76718,0.777997,0.798396,0.810926
8.00002,-0.039077731,-0.002640804,2.3371701,0.802663,0.795968,0.801784,0.816378,0.828449,0.767696,0.775787,0.795906,0.810074
8.05003,-0.037541912,0.0021826163,2.3380369,0.804329,0.796219,0.799368,0.812734,0.826745,0.768722,0.773782,0.793339,0.808965
8.10003,-0.035127868,0.0069029912,2.2871297,0.805783,0.796937,0.79745,0.809065,0.824293,0.770287,0.772014,0.790727,0.807611
8.15003,-0.031874609,0.011402177,2.1824757,0.806845,0.798038,0.796067,0.805538,0.821246,0.772336,0.770531,0.788113,0.806021
8.20005,-0.02783946,0.015561839,2.0218307,0.807344,0.799396,0.795234,0.802282,0.817781,0.774856,0.769442,0.785552,0.804229
8.25004,-0.02311366,0.019266511,1.803718,0.807163,0.80086,0.79493,0.799416,0.814066,0.777854,0.768759,0.783089,0.802243
8.30005,-0.017805558,0.022410906,1.5307275,0.806219,0.802283,0.795114,0.79701,0.810271,0.781297,0.768427,0.780766,0.800092
8.35001,-0.012048281,0.024898634,1.2092191,0.80445,0.803498,0.795712,0.795136,0.806562,0.785151,0.768458,0.778588,0.797815
8.40005,-0.0059699424,0.026662879,0.84623842,0.80183,0.80434,0.796625,0.793803,0.803067,0.789396,0.768995,0.776572,0.79544
8.45003,0.00026545858,0.027640824,0.45217239,0.798437,0.804657,0.797742,0.793018,0.799917,0.793928,0.770005,0.774734,0.793003
8.50003,0.0065180872,0.027815511,0.038669503,0.79437,0.804321,0.798931,0.792758,0.797195,0.798665,0.771429,0.773131,0.790549
8.55005,0.012631216,0.027176209,-0.38054177,0.789782,0.803241,0.800054,0.792963,0.794955,0.803492,0.773284,0.771857,0.788104
8.60004,0.018459992,0.025762232,-0.79139237,0.78485,0.801375,0.800962,0.793571,0.793246,0.808294,0.775672,0.770871,0.785721
8.65001,0.023885964,0.023618686,-1.1804062,0.779756,0.798736,0.801518,0.794473,0.792064,0.812952,0.778536,0.77019,0.783421
8.70005,0.028809481,0.02082497,-1.5319851,0.774664,0.795391,0.801588,0.795557,0.791402,0.817338,0.781814,0.769875,0.781217
8.75,0.033125095,0.017497376,-1.8277661,0.769778,0.79146,0.801077,0.796685,0.791214,0.821269,0.785483,0.770017,0.779136
8.80003,0.036773919,0.013756619,-2.0545416,0.765344,0.787073,0.799929,0.797724,0.791444,0.8246,0.789513,0.770498,0.777204
8.85005,0.039696347,0.0097488412,-2.2004428,0.761443,0.782411,0.798114,0.798536,0.792009,0.827157,0.793846,0.771335,0.775468
8.90004,0.041880515,0.0056299158,-2.258614,0.758146,0.777633,0.795636,0.798985,0.792831,0.828936,0.798417,0.772611,0.774012
8.95002,0.04334687,0.0015428018,-2.2274429,0.75576,0.772913,0.79254,0.798973,0.793799,0.829889,0.803129,0.774409,0.772841
9.00001,0.044138521,-0.0023618241,-2.110004,0.754283,0.768411,0.788919,0.798419,0.794804,0.829953,0.807874,0.776646,0.771914
9.05003,0.044307262,-0.0059601233,-1.911999,0.753749,0.764363,0.784901,0.797258,0.795726,0.82926,0.812518,0.779302,0.771269
9.10001,0.043921311,-0.0091353453,-1.6424569,0.754295,0.760979,0.780649,0.795486,0.79645,0.827765,0.816899,0.78237,0.770997
9.15003,0.043065791,-0.011805813,-1.3143908,0.756011,0.758247,0.776343,0.793115,0.796857,0.825517,0.820877,0.785843,0.771139
9.20006,0.041834264,-0.013909676,-0.94529598,0.758768,0.756315,0.772167,0.790207,0.796855,0.822716,0.824384,0.789697,0.771626
9.25,0.040331833,-0.015416715,-0.55607444,0.762788,0.755439,0.768273,0.786864,0.79637,0.819462,0.827283,0.793855,0.772466
9.30004,0.038653601,-0.01633377,-0.16701115,0.768035,0.75549,0.764798,0.783209,0.795349,0.815829,0.829355,0.798258,0.773742
9.35005,0.036901752,-0.016687353,0.19937582,0.774416,0.756646,0.761944,0.779406,0.793777,0.811986,0.830578,0.802806,0.775491
9.40001,0.035161817,-0.016533793,0.5239084,0.781903,0.759024,0.759767,0.775614,0.791678,0.80809,0.831018,0.807408,0.777629
9.45006,0.033501026,-0.01595469,0.79144234,0.790437,0.762525,0.758361,0.771949,0.789089,0.804246,0.830471,0.811952,0.780152
9.50002,0.031976477,-0.015051509,0.9883883,0.799774,0.767251,0.757916,0.768567,0.786106,0.800565,0.829022,0.816287,0.783049
9.55002,0.030622415,-0.013939347,1.1053059,0.809708,0.773252,0.758611,0.765653,0.782839,0.797123,0.826901,0.820244,0.786329
9.60005,0.029455405,-0.012739517,1.1359337,0.819966,0.78037,0.760347,0.763457,0.779415,0.793999,0.824086,0.823723,0.789962
